rebalance_date,ticker,weight,estimation_start,estimation_end,solver_success,solver_message,asset_class,fund_id,fund_name,family,method
2021-03-01,XRP-USD,0.09361587738749647,2020-03-01,2021-02-28,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-04-01,XRP-USD,0.08796996885539,2020-04-01,2021-03-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-05-01,XRP-USD,0.07795004463745342,2020-05-01,2021-04-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-06-01,XRP-USD,0.0832088473540859,2020-06-01,2021-05-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-07-01,XRP-USD,0.08294135150638104,2020-07-01,2021-06-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-08-01,XRP-USD,0.08314189884481824,2020-08-01,2021-07-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-09-01,XRP-USD,0.08155374281532388,2020-09-01,2021-08-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-10-01,XRP-USD,0.08172241019099022,2020-10-01,2021-09-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-11-01,XRP-USD,0.08189766504689788,2020-11-01,2021-10-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-12-01,XRP-USD,0.08610745151573633,2020-12-01,2021-11-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-01-01,XRP-USD,0.09118391828287492,2021-01-01,2021-12-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-02-01,XRP-USD,0.08889409374768546,2021-02-01,2022-01-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-03-01,XRP-USD,0.08638916377598471,2021-03-01,2022-02-28,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-04-01,XRP-USD,0.08608497413044343,2021-04-01,2022-03-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-05-01,XRP-USD,0.09585093598490312,2021-05-01,2022-04-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-06-01,XRP-USD,0.0927183366408116,2021-06-01,2022-05-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-07-01,XRP-USD,0.09563425070439602,2021-07-01,2022-06-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-08-01,XRP-USD,0.09787185180719556,2021-08-01,2022-07-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-09-01,XRP-USD,0.10431059361566289,2021-09-01,2022-08-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-10-01,XRP-USD,0.10294144011709505,2021-10-01,2022-09-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-11-01,XRP-USD,0.10290249793019579,2021-11-01,2022-10-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2022-12-01,XRP-USD,0.09832429540838021,2021-12-01,2022-11-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-01-01,XRP-USD,0.09766161608569734,2022-01-01,2022-12-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-02-01,XRP-USD,0.09752827314850619,2022-02-01,2023-01-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-03-01,XRP-USD,0.10132954614050657,2022-03-01,2023-02-28,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-04-01,XRP-USD,0.09942383732535916,2022-04-01,2023-03-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-05-01,XRP-USD,0.09841623580863051,2022-05-01,2023-04-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-06-01,XRP-USD,0.09723256573936363,2022-06-01,2023-05-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-07-01,XRP-USD,0.09942061022254753,2022-07-01,2023-06-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-08-01,XRP-USD,0.07597189520494325,2022-08-01,2023-07-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-09-01,XRP-USD,0.07304117630376501,2022-09-01,2023-08-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-10-01,XRP-USD,0.07286970143658697,2022-10-01,2023-09-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-11-01,XRP-USD,0.07308419905741809,2022-11-01,2023-10-31,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2023-12-01,XRP-USD,0.07257016564012868,2022-12-01,2023-11-30,True,Optimization terminated successfully,Crypto,crypto_risk_parity,Crypto Risk Parity,Crypto,Risk Parity
2021-01-04,ABBV,0.016666666666666666,2020-01-03,2020-12-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-02-01,ABBV,0.016666666666666666,2020-01-31,2021-01-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-03-01,ABBV,0.016666666666666666,2020-02-28,2021-02-26,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-04-01,ABBV,0.016666666666666666,2020-04-01,2021-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-05-03,ABBV,0.016666666666666666,2020-05-01,2021-04-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-06-01,ABBV,0.016666666666666666,2020-06-01,2021-05-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-07-01,ABBV,0.016666666666666666,2020-07-01,2021-06-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-08-02,ABBV,0.016666666666666666,2020-07-31,2021-07-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-09-01,ABBV,0.016666666666666666,2020-09-01,2021-08-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-10-01,ABBV,0.016666666666666666,2020-10-01,2021-09-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-11-01,ABBV,0.016666666666666666,2020-10-30,2021-10-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-12-01,ABBV,0.016666666666666666,2020-12-01,2021-11-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-01-03,ABBV,0.016666666666666666,2021-01-04,2021-12-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-02-01,ABBV,0.016666666666666666,2021-02-02,2022-01-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-03-01,ABBV,0.016666666666666666,2021-03-02,2022-02-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-04-01,ABBV,0.016666666666666666,2021-04-05,2022-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-05-02,ABBV,0.016666666666666666,2021-05-03,2022-04-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-06-01,ABBV,0.016666666666666666,2021-06-02,2022-05-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-07-01,ABBV,0.016666666666666666,2021-07-01,2022-06-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-08-01,ABBV,0.016666666666666666,2021-07-30,2022-07-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-09-01,ABBV,0.016666666666666666,2021-09-01,2022-08-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-10-03,ABBV,0.016666666666666666,2021-10-01,2022-09-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-11-01,ABBV,0.016666666666666666,2021-11-01,2022-10-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-12-01,ABBV,0.016666666666666666,2021-12-01,2022-11-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-01-03,ABBV,0.016666666666666666,2021-12-31,2022-12-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-02-01,ABBV,0.016666666666666666,2022-01-31,2023-01-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-03-01,ABBV,0.016666666666666666,2022-02-28,2023-02-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-04-03,ABBV,0.016666666666666666,2022-03-31,2023-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-05-01,ABBV,0.016666666666666666,2022-04-28,2023-04-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-06-01,ABBV,0.016666666666666666,2022-05-31,2023-05-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-07-03,ABBV,0.016666666666666666,2022-06-30,2023-06-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-08-01,ABBV,0.016666666666666666,2022-07-29,2023-07-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-09-01,ABBV,0.016666666666666666,2022-08-31,2023-08-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-10-02,ABBV,0.016666666666666666,2022-09-29,2023-09-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-11-01,ABBV,0.016666666666666666,2022-10-31,2023-10-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-12-01,ABBV,0.016666666666666666,2022-11-30,2023-11-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-01-04,ABT,0.016666666666666666,2020-01-03,2020-12-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-02-01,ABT,0.016666666666666666,2020-01-31,2021-01-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-03-01,ABT,0.016666666666666666,2020-02-28,2021-02-26,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-04-01,ABT,0.016666666666666666,2020-04-01,2021-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-05-03,ABT,0.016666666666666666,2020-05-01,2021-04-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-06-01,ABT,0.016666666666666666,2020-06-01,2021-05-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-07-01,ABT,0.016666666666666666,2020-07-01,2021-06-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-08-02,ABT,0.016666666666666666,2020-07-31,2021-07-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-09-01,ABT,0.016666666666666666,2020-09-01,2021-08-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-10-01,ABT,0.016666666666666666,2020-10-01,2021-09-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-11-01,ABT,0.016666666666666666,2020-10-30,2021-10-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2021-12-01,ABT,0.016666666666666666,2020-12-01,2021-11-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-01-03,ABT,0.016666666666666666,2021-01-04,2021-12-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-02-01,ABT,0.016666666666666666,2021-02-02,2022-01-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-03-01,ABT,0.016666666666666666,2021-03-02,2022-02-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-04-01,ABT,0.016666666666666666,2021-04-05,2022-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-05-02,ABT,0.016666666666666666,2021-05-03,2022-04-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-06-01,ABT,0.016666666666666666,2021-06-02,2022-05-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-07-01,ABT,0.016666666666666666,2021-07-01,2022-06-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-08-01,ABT,0.016666666666666666,2021-07-30,2022-07-29,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-09-01,ABT,0.016666666666666666,2021-09-01,2022-08-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-10-03,ABT,0.016666666666666666,2021-10-01,2022-09-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-11-01,ABT,0.016666666666666666,2021-11-01,2022-10-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2022-12-01,ABT,0.016666666666666666,2021-12-01,2022-11-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-01-03,ABT,0.016666666666666666,2021-12-31,2022-12-30,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-02-01,ABT,0.016666666666666666,2022-01-31,2023-01-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-03-01,ABT,0.016666666666666666,2022-02-28,2023-02-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-04-03,ABT,0.016666666666666666,2022-03-31,2023-03-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-05-01,ABT,0.016666666666666666,2022-04-28,2023-04-28,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
2023-06-01,ABT,0.016666666666666666,2022-05-31,2023-05-31,True,closed-form equal weight,Equity,combined_equal_weight,Combined Equal Weight,Combined,Equal Weight
